x[cm]_0	X-CH_0	x[cm]_1	X-CH_1	x[cm]_2	X-CH_2
1.04256E+00	1.85794E-01	1.03941E+00	5.17314E-03	0.00000E+00	0.00000E+00
1.04319E+00	1.83658E-01	1.04080E+00	5.00488E-03	0.00000E+00	0.00000E+00
1.04383E+00	1.81543E-01	1.04219E+00	4.84204E-03	0.00000E+00	0.00000E+00
1.04447E+00	1.79448E-01	1.04359E+00	4.68443E-03	0.00000E+00	0.00000E+00
1.04510E+00	1.77374E-01	1.04498E+00	4.53189E-03	0.00000E+00	0.00000E+00
1.04574E+00	1.75320E-01	1.04637E+00	4.38427E-03	0.00000E+00	0.00000E+00
1.04639E+00	1.73263E-01	1.04777E+00	4.24140E-03	0.00000E+00	0.00000E+00
1.04705E+00	1.71173E-01	1.04916E+00	4.10313E-03	0.00000E+00	0.00000E+00
1.04772E+00	1.69068E-01	1.05056E+00	3.96933E-03	0.00000E+00	0.00000E+00
1.04840E+00	1.66979E-01	1.05195E+00	3.83984E-03	0.00000E+00	0.00000E+00
1.04907E+00	1.64911E-01	1.05334E+00	3.71453E-03	0.00000E+00	0.00000E+00
1.04975E+00	1.62866E-01	1.05474E+00	3.59326E-03	0.00000E+00	0.00000E+00
1.05042E+00	1.60842E-01	1.05613E+00	3.47591E-03	0.00000E+00	0.00000E+00
1.05110E+00	1.58840E-01	1.05752E+00	3.36236E-03	0.00000E+00	0.00000E+00
1.05178E+00	1.56859E-01	1.05892E+00	3.25247E-03	0.00000E+00	0.00000E+00
1.05245E+00	1.54899E-01	1.06031E+00	3.14614E-03	0.00000E+00	0.00000E+00
1.05313E+00	1.52961E-01	1.06170E+00	3.04326E-03	0.00000E+00	0.00000E+00
1.05380E+00	1.51042E-01	1.06310E+00	2.94370E-03	0.00000E+00	0.00000E+00
1.05448E+00	1.49145E-01	1.06449E+00	2.84737E-03	0.00000E+00	0.00000E+00
1.05515E+00	1.47268E-01	1.06588E+00	2.75416E-03	0.00000E+00	0.00000E+00
1.05583E+00	1.45410E-01	1.06728E+00	2.66397E-03	0.00000E+00	0.00000E+00
1.05650E+00	1.43573E-01	1.06867E+00	2.57671E-03	0.00000E+00	0.00000E+00
1.05718E+00	1.41753E-01	1.07006E+00	2.49228E-03	0.00000E+00	0.00000E+00
1.05787E+00	1.39916E-01	1.07146E+00	2.41060E-03	0.00000E+00	0.00000E+00
1.05859E+00	1.38040E-01	1.07285E+00	2.33156E-03	0.00000E+00	0.00000E+00
1.05931E+00	1.36157E-01	1.07424E+00	2.25510E-03	0.00000E+00	0.00000E+00
1.06003E+00	1.34297E-01	1.07564E+00	2.18112E-03	0.00000E+00	0.00000E+00
1.06076E+00	1.32459E-01	1.07703E+00	2.10955E-03	0.00000E+00	0.00000E+00
1.06148E+00	1.30642E-01	1.07843E+00	2.04030E-03	0.00000E+00	0.00000E+00
1.06221E+00	1.28847E-01	1.07982E+00	1.97309E-03	0.00000E+00	0.00000E+00
1.06293E+00	1.27074E-01	1.08123E+00	1.90754E-03	0.00000E+00	0.00000E+00
1.06366E+00	1.25321E-01	1.08265E+00	1.84375E-03	0.00000E+00	0.00000E+00
1.06438E+00	1.23590E-01	1.08407E+00	1.78197E-03	0.00000E+00	0.00000E+00
1.06510E+00	1.21879E-01	1.08550E+00	1.72225E-03	0.00000E+00	0.00000E+00
1.06583E+00	1.20190E-01	1.08692E+00	1.66452E-03	0.00000E+00	0.00000E+00
1.06655E+00	1.18521E-01	1.08834E+00	1.60871E-03	0.00000E+00	0.00000E+00
1.06728E+00	1.16872E-01	1.08976E+00	1.55475E-03	0.00000E+00	0.00000E+00
1.06800E+00	1.15243E-01	1.09118E+00	1.50260E-03	0.00000E+00	0.00000E+00
1.06873E+00	1.13616E-01	1.09260E+00	1.45218E-03	0.00000E+00	0.00000E+00
1.06949E+00	1.11960E-01	1.09402E+00	1.40344E-03	0.00000E+00	0.00000E+00
1.07026E+00	1.10279E-01	1.09544E+00	1.35633E-03	0.00000E+00	0.00000E+00
1.07105E+00	1.08608E-01	1.09686E+00	1.31078E-03	0.00000E+00	0.00000E+00
1.07183E+00	1.06959E-01	1.09829E+00	1.26676E-03	0.00000E+00	0.00000E+00
1.07261E+00	1.05332E-01	1.09971E+00	1.22420E-03	0.00000E+00	0.00000E+00
1.07340E+00	1.03727E-01	1.10113E+00	1.18307E-03	0.00000E+00	0.00000E+00
1.07418E+00	1.02144E-01	1.10255E+00	1.14331E-03	0.00000E+00	0.00000E+00
1.07496E+00	1.00582E-01	1.10397E+00	1.10488E-03	0.00000E+00	0.00000E+00
1.07574E+00	9.90424E-02	1.10539E+00	1.06773E-03	0.00000E+00	0.00000E+00
1.07653E+00	9.75235E-02	1.10682E+00	1.03182E-03	0.00000E+00	0.00000E+00
1.07731E+00	9.60255E-02	1.10824E+00	9.97117E-04	0.00000E+00	0.00000E+00
1.07809E+00	9.45482E-02	1.10966E+00	9.63572E-04	0.00000E+00	0.00000E+00
1.07888E+00	9.30914E-02	1.11108E+00	9.31150E-04	0.00000E+00	0.00000E+00
1.07966E+00	9.16541E-02	1.11250E+00	8.99812E-04	0.00000E+00	0.00000E+00
1.08046E+00	9.02045E-02	1.11392E+00	8.69525E-04	0.00000E+00	0.00000E+00
1.08130E+00	8.87145E-02	1.11534E+00	8.40251E-04	0.00000E+00	0.00000E+00
1.08215E+00	8.72170E-02	1.11676E+00	8.11958E-04	0.00000E+00	0.00000E+00
1.08300E+00	8.57425E-02	1.11819E+00	7.84613E-04	0.00000E+00	0.00000E+00
1.08386E+00	8.42906E-02	1.11961E+00	7.58185E-04	0.00000E+00	0.00000E+00
1.08471E+00	8.28611E-02	1.12103E+00	7.32642E-04	0.00000E+00	0.00000E+00
1.08556E+00	8.14538E-02	1.12245E+00	7.07957E-04	0.00000E+00	0.00000E+00
1.08641E+00	8.00683E-02	1.12387E+00	6.84099E-04	0.00000E+00	0.00000E+00
1.08727E+00	7.87043E-02	1.12529E+00	6.61042E-04	0.00000E+00	0.00000E+00
1.08812E+00	7.73616E-02	1.12671E+00	6.38759E-04	0.00000E+00	0.00000E+00
1.08897E+00	7.60400E-02	1.12813E+00	6.17224E-04	0.00000E+00	0.00000E+00
1.08983E+00	7.47391E-02	1.12956E+00	5.96412E-04	0.00000E+00	0.00000E+00
1.09068E+00	7.34586E-02	1.13098E+00	5.76299E-04	0.00000E+00	0.00000E+00
1.09154E+00	7.21863E-02	1.13240E+00	5.56862E-04	0.00000E+00	0.00000E+00
1.09243E+00	7.08932E-02	1.13382E+00	5.38078E-04	0.00000E+00	0.00000E+00
1.09335E+00	6.95756E-02	1.13524E+00	5.19925E-04	0.00000E+00	0.00000E+00
1.09429E+00	6.82638E-02	1.13666E+00	5.02383E-04	0.00000E+00	0.00000E+00
1.09522E+00	6.69749E-02	1.13808E+00	4.85431E-04	0.00000E+00	0.00000E+00
1.09615E+00	6.57086E-02	1.13951E+00	4.69049E-04	0.00000E+00	0.00000E+00
1.09709E+00	6.44644E-02	1.14093E+00	4.53218E-04	0.00000E+00	0.00000E+00
1.09802E+00	6.32422E-02	1.14235E+00	4.37920E-04	0.00000E+00	0.00000E+00
1.09896E+00	6.20415E-02	1.14377E+00	4.23137E-04	0.00000E+00	0.00000E+00
1.09989E+00	6.08620E-02	1.14519E+00	4.08851E-04	0.00000E+00	0.00000E+00
1.10083E+00	5.97035E-02	1.14661E+00	3.95047E-04	0.00000E+00	0.00000E+00
1.10176E+00	5.85655E-02	1.14803E+00	3.81708E-04	0.00000E+00	0.00000E+00
1.10269E+00	5.74477E-02	1.14945E+00	3.68818E-04	0.00000E+00	0.00000E+00
1.10365E+00	5.63271E-02	1.15090E+00	3.56170E-04	0.00000E+00	0.00000E+00
1.10464E+00	5.51782E-02	1.15239E+00	3.43582E-04	0.00000E+00	0.00000E+00
1.10567E+00	5.40212E-02	1.15390E+00	3.31258E-04	0.00000E+00	0.00000E+00
1.10669E+00	5.28830E-02	1.15541E+00	3.19373E-04	0.00000E+00	0.00000E+00
1.10772E+00	5.17673E-02	1.15692E+00	3.07914E-04	0.00000E+00	0.00000E+00
1.10875E+00	5.06737E-02	1.15843E+00	2.96865E-04	0.00000E+00	0.00000E+00
1.10977E+00	4.96018E-02	1.15994E+00	2.86212E-04	0.00000E+00	0.00000E+00
1.11080E+00	4.85513E-02	1.16145E+00	2.75941E-04	0.00000E+00	0.00000E+00
1.11183E+00	4.75217E-02	1.16297E+00	2.66038E-04	0.00000E+00	0.00000E+00
1.11286E+00	4.65127E-02	1.16448E+00	2.56491E-04	0.00000E+00	0.00000E+00
1.11388E+00	4.55240E-02	1.16599E+00	2.47285E-04	0.00000E+00	0.00000E+00
1.11492E+00	4.45450E-02	1.16750E+00	2.38410E-04	0.00000E+00	0.00000E+00
1.11599E+00	4.35525E-02	1.16901E+00	2.29853E-04	0.00000E+00	0.00000E+00
1.11711E+00	4.25445E-02	1.17052E+00	2.21603E-04	0.00000E+00	0.00000E+00
1.11824E+00	4.15455E-02	1.17203E+00	2.13649E-04	0.00000E+00	0.00000E+00
1.11937E+00	4.05687E-02	1.17354E+00	2.05980E-04	0.00000E+00	0.00000E+00
1.12050E+00	3.96136E-02	1.17506E+00	1.98587E-04	0.00000E+00	0.00000E+00
1.12163E+00	3.86799E-02	1.17657E+00	1.91459E-04	0.00000E+00	0.00000E+00
1.12276E+00	3.77671E-02	1.17808E+00	1.84587E-04	0.00000E+00	0.00000E+00
1.12389E+00	3.68747E-02	1.17959E+00	1.77962E-04	0.00000E+00	0.00000E+00
1.12502E+00	3.60024E-02	1.18110E+00	1.71574E-04	0.00000E+00	0.00000E+00
1.12615E+00	3.51490E-02	1.18261E+00	1.65417E-04	0.00000E+00	0.00000E+00
1.12731E+00	3.42935E-02	1.18412E+00	1.59480E-04	0.00000E+00	0.00000E+00
1.12853E+00	3.34182E-02	1.18563E+00	1.53757E-04	0.00000E+00	0.00000E+00
1.12977E+00	3.25452E-02	1.18715E+00	1.48239E-04	0.00000E+00	0.00000E+00
1.13101E+00	3.16939E-02	1.18866E+00	1.42920E-04	0.00000E+00	0.00000E+00
1.13226E+00	3.08639E-02	1.19017E+00	1.37792E-04	0.00000E+00	0.00000E+00
1.13350E+00	3.00546E-02	1.19168E+00	1.32849E-04	0.00000E+00	0.00000E+00
1.13474E+00	2.92655E-02	1.19319E+00	1.28083E-04	0.00000E+00	0.00000E+00
1.13599E+00	2.84962E-02	1.19470E+00	1.23488E-04	0.00000E+00	0.00000E+00
1.13723E+00	2.77462E-02	1.19621E+00	1.19059E-04	0.00000E+00	0.00000E+00
1.13849E+00	2.70044E-02	1.19772E+00	1.14789E-04	0.00000E+00	0.00000E+00
1.13980E+00	2.62538E-02	1.19924E+00	1.10673E-04	0.00000E+00	0.00000E+00
1.14116E+00	2.54995E-02	1.20075E+00	1.06705E-04	0.00000E+00	0.00000E+00
1.14252E+00	2.47592E-02	1.20226E+00	1.02879E-04	0.00000E+00	0.00000E+00
1.14389E+00	2.40395E-02	1.20377E+00	9.91916E-05	0.00000E+00	0.00000E+00
1.14526E+00	2.33397E-02	1.20528E+00	9.56366E-05	0.00000E+00	0.00000E+00
1.14662E+00	2.26594E-02	1.20679E+00	9.22096E-05	0.00000E+00	0.00000E+00
1.14799E+00	2.19980E-02	1.20830E+00	8.89059E-05	0.00000E+00	0.00000E+00
1.14935E+00	2.13550E-02	1.20982E+00	8.57212E-05	0.00000E+00	0.00000E+00
1.15074E+00	2.07195E-02	1.21133E+00	8.26511E-05	0.00000E+00	0.00000E+00
1.15219E+00	2.00774E-02	1.21284E+00	7.96916E-05	0.00000E+00	0.00000E+00
1.15368E+00	1.94363E-02	1.21435E+00	7.68387E-05	0.00000E+00	0.00000E+00
1.15517E+00	1.88107E-02	1.21587E+00	7.40665E-05	0.00000E+00	0.00000E+00
1.15667E+00	1.82042E-02	1.21745E+00	7.13049E-05	0.00000E+00	0.00000E+00
1.15817E+00	1.76164E-02	1.21909E+00	6.85345E-05	0.00000E+00	0.00000E+00
1.15967E+00	1.70466E-02	1.22076E+00	6.58283E-05	0.00000E+00	0.00000E+00
1.16116E+00	1.64942E-02	1.22244E+00	6.32297E-05	0.00000E+00	0.00000E+00
1.16266E+00	1.59584E-02	1.22411E+00	6.07344E-05	0.00000E+00	0.00000E+00
1.16420E+00	1.54267E-02	1.22578E+00	5.83384E-05	0.00000E+00	0.00000E+00
1.16580E+00	1.48893E-02	1.22745E+00	5.60377E-05	0.00000E+00	0.00000E+00
1.16744E+00	1.43590E-02	1.22912E+00	5.38285E-05	0.00000E+00	0.00000E+00
1.16908E+00	1.38467E-02	1.23080E+00	5.17072E-05	0.00000E+00	0.00000E+00
1.17072E+00	1.33518E-02	1.23247E+00	4.96703E-05	0.00000E+00	0.00000E+00
1.17235E+00	1.28739E-02	1.23414E+00	4.77144E-05	0.00000E+00	0.00000E+00
1.17399E+00	1.24122E-02	1.23581E+00	4.58364E-05	0.00000E+00	0.00000E+00
1.17563E+00	1.19665E-02	1.23748E+00	4.40331E-05	0.00000E+00	0.00000E+00
1.17730E+00	1.15279E-02	1.23915E+00	4.23015E-05	0.00000E+00	0.00000E+00
1.17904E+00	1.10878E-02	1.24083E+00	4.06388E-05	0.00000E+00	0.00000E+00
1.18082E+00	1.06537E-02	1.24250E+00	3.90423E-05	0.00000E+00	0.00000E+00
1.18260E+00	1.02347E-02	1.24417E+00	3.75093E-05	0.00000E+00	0.00000E+00
1.18439E+00	9.83160E-03	1.24584E+00	3.60373E-05	0.00000E+00	0.00000E+00
1.18617E+00	9.44381E-03	1.24752E+00	3.46238E-05	0.00000E+00	0.00000E+00
1.18796E+00	9.07079E-03	1.24919E+00	3.32666E-05	0.00000E+00	0.00000E+00
1.18975E+00	8.70943E-03	1.25086E+00	3.19634E-05	0.00000E+00	0.00000E+00
1.19160E+00	8.35222E-03	1.25253E+00	3.07121E-05	0.00000E+00	0.00000E+00
1.19352E+00	7.99761E-03	1.25420E+00	2.95105E-05	0.00000E+00	0.00000E+00
1.19546E+00	7.65318E-03	1.25588E+00	2.83568E-05	0.00000E+00	0.00000E+00
1.19740E+00	7.32316E-03	1.25755E+00	2.72489E-05	0.00000E+00	0.00000E+00
1.19934E+00	7.00697E-03	1.25922E+00	2.61852E-05	0.00000E+00	0.00000E+00
1.20128E+00	6.70406E-03	1.26089E+00	2.51637E-05	0.00000E+00	0.00000E+00
1.20323E+00	6.41161E-03	1.26256E+00	2.41829E-05	0.00000E+00	0.00000E+00
1.20524E+00	6.12391E-03	1.26423E+00	2.32410E-05	0.00000E+00	0.00000E+00
1.20731E+00	5.84036E-03	1.26591E+00	2.23367E-05	0.00000E+00	0.00000E+00
1.20941E+00	5.56660E-03	1.26758E+00	2.14683E-05	0.00000E+00	0.00000E+00
1.21151E+00	5.30536E-03	1.26925E+00	2.06345E-05	0.00000E+00	0.00000E+00
1.21361E+00	5.05612E-03	1.27092E+00	1.98338E-05	0.00000E+00	0.00000E+00
1.21570E+00	4.81832E-03	1.27259E+00	1.90649E-05	0.00000E+00	0.00000E+00
1.21782E+00	4.58936E-03	1.27427E+00	1.83266E-05	0.00000E+00	0.00000E+00
1.21999E+00	4.36505E-03	1.27594E+00	1.76176E-05	0.00000E+00	0.00000E+00
1.22223E+00	4.14585E-03	1.27761E+00	1.69368E-05	0.00000E+00	0.00000E+00
1.22449E+00	3.93567E-03	1.27932E+00	1.62683E-05	0.00000E+00	0.00000E+00
1.22674E+00	3.73595E-03	1.28112E+00	1.55939E-05	0.00000E+00	0.00000E+00
1.22900E+00	3.54617E-03	1.28298E+00	1.49263E-05	0.00000E+00	0.00000E+00
1.23125E+00	3.36586E-03	1.28486E+00	1.42842E-05	0.00000E+00	0.00000E+00
1.23352E+00	3.19364E-03	1.28673E+00	1.36706E-05	0.00000E+00	0.00000E+00
1.23584E+00	3.02646E-03	1.28861E+00	1.30843E-05	0.00000E+00	0.00000E+00
1.23822E+00	2.86350E-03	1.29049E+00	1.25240E-05	0.00000E+00	0.00000E+00
1.24064E+00	2.70747E-03	1.29236E+00	1.19886E-05	0.00000E+00	0.00000E+00
1.24305E+00	2.55980E-03	1.29424E+00	1.14769E-05	0.00000E+00	0.00000E+00
1.24546E+00	2.42004E-03	1.29611E+00	1.09879E-05	0.00000E+00	0.00000E+00
1.24787E+00	2.28779E-03	1.29799E+00	1.05206E-05	0.00000E+00	0.00000E+00
1.25029E+00	2.16218E-03	1.29986E+00	1.00741E-05	0.00000E+00	0.00000E+00
1.25276E+00	2.04104E-03	1.30174E+00	9.64731E-06	0.00000E+00	0.00000E+00
1.25530E+00	1.92345E-03	1.30361E+00	9.23945E-06	0.00000E+00	0.00000E+00
1.25787E+00	1.81123E-03	1.30549E+00	8.84965E-06	0.00000E+00	0.00000E+00
1.26044E+00	1.70543E-03	1.30737E+00	8.47712E-06	0.00000E+00	0.00000E+00
1.26301E+00	1.60570E-03	1.30924E+00	8.12107E-06	0.00000E+00	0.00000E+00
1.26558E+00	1.51168E-03	1.31112E+00	7.78077E-06	0.00000E+00	0.00000E+00
1.26816E+00	1.42260E-03	1.31299E+00	7.45553E-06	0.00000E+00	0.00000E+00
1.27079E+00	1.33702E-03	1.31487E+00	7.14465E-06	0.00000E+00	0.00000E+00
1.27349E+00	1.25457E-03	1.31674E+00	6.84752E-06	0.00000E+00	0.00000E+00
1.27621E+00	1.17639E-03	1.31862E+00	6.56350E-06	0.00000E+00	0.00000E+00
1.27894E+00	1.10299E-03	1.32049E+00	6.29202E-06	0.00000E+00	0.00000E+00
1.28166E+00	1.03409E-03	1.32237E+00	6.03251E-06	0.00000E+00	0.00000E+00
1.28439E+00	9.69413E-04	1.32424E+00	5.78445E-06	0.00000E+00	0.00000E+00
1.28711E+00	9.08701E-04	1.32612E+00	5.54731E-06	0.00000E+00	0.00000E+00
1.28988E+00	8.50962E-04	1.32800E+00	5.32062E-06	0.00000E+00	0.00000E+00
1.29271E+00	7.95442E-04	1.32987E+00	5.10391E-06	0.00000E+00	0.00000E+00
1.29559E+00	7.42846E-04	1.33175E+00	4.89672E-06	0.00000E+00	0.00000E+00
1.29846E+00	6.93682E-04	1.33362E+00	4.69864E-06	0.00000E+00	0.00000E+00
1.30134E+00	6.47730E-04	1.33550E+00	4.50926E-06	0.00000E+00	0.00000E+00
1.30421E+00	6.04787E-04	1.33737E+00	4.32819E-06	0.00000E+00	0.00000E+00
1.30708E+00	5.64658E-04	1.33925E+00	4.15473E-06	0.00000E+00	0.00000E+00
1.30996E+00	5.27088E-04	1.34118E+00	3.98447E-06	0.00000E+00	0.00000E+00
1.31288E+00	4.91528E-04	1.34320E+00	3.81431E-06	0.00000E+00	0.00000E+00
1.31586E+00	4.57671E-04	1.34527E+00	3.64870E-06	0.00000E+00	0.00000E+00
1.31887E+00	4.25843E-04	1.34734E+00	3.49105E-06	0.00000E+00	0.00000E+00
1.32188E+00	3.96208E-04	1.34941E+00	3.34096E-06	0.00000E+00	0.00000E+00
1.32489E+00	3.68619E-04	1.35147E+00	3.19807E-06	0.00000E+00	0.00000E+00
1.32790E+00	3.42936E-04	1.35354E+00	3.06201E-06	0.00000E+00	0.00000E+00
1.33091E+00	3.19028E-04	1.35561E+00	2.93245E-06	0.00000E+00	0.00000E+00
1.33392E+00	2.96775E-04	1.35767E+00	2.80908E-06	0.00000E+00	0.00000E+00
1.33694E+00	2.75937E-04	1.35974E+00	2.69160E-06	0.00000E+00	0.00000E+00
1.34001E+00	2.56287E-04	1.36180E+00	2.57970E-06	0.00000E+00	0.00000E+00
1.34311E+00	2.37864E-04	1.36387E+00	2.47313E-06	0.00000E+00	0.00000E+00
1.34622E+00	2.20732E-04	1.36594E+00	2.37162E-06	0.00000E+00	0.00000E+00
1.34932E+00	2.04827E-04	1.36800E+00	2.27492E-06	0.00000E+00	0.00000E+00
1.35243E+00	1.90059E-04	1.37007E+00	2.18279E-06	0.00000E+00	0.00000E+00
1.35553E+00	1.76350E-04	1.37214E+00	2.09502E-06	0.00000E+00	0.00000E+00
1.35864E+00	1.63623E-04	1.37420E+00	2.01138E-06	0.00000E+00	0.00000E+00
1.36174E+00	1.51808E-04	1.37627E+00	1.93169E-06	0.00000E+00	0.00000E+00
1.36484E+00	1.40836E-04	1.37834E+00	1.85574E-06	0.00000E+00	0.00000E+00
1.36795E+00	1.30641E-04	1.38040E+00	1.78335E-06	0.00000E+00	0.00000E+00
1.37106E+00	1.21167E-04	1.38247E+00	1.71435E-06	0.00000E+00	0.00000E+00
1.37418E+00	1.12372E-04	1.38454E+00	1.64857E-06	0.00000E+00	0.00000E+00
1.37729E+00	1.04210E-04	1.38660E+00	1.58586E-06	0.00000E+00	0.00000E+00
1.38041E+00	9.66362E-05	1.38867E+00	1.52606E-06	0.00000E+00	0.00000E+00
1.38352E+00	8.96088E-05	1.39074E+00	1.46904E-06	0.00000E+00	0.00000E+00
1.38663E+00	8.30889E-05	1.39280E+00	1.41465E-06	0.00000E+00	0.00000E+00
1.38975E+00	7.70403E-05	1.39487E+00	1.36278E-06	0.00000E+00	0.00000E+00
1.39286E+00	7.14295E-05	1.39694E+00	1.31329E-06	0.00000E+00	0.00000E+00
1.39597E+00	6.62251E-05	1.39900E+00	1.26607E-06	0.00000E+00	0.00000E+00
1.39907E+00	6.14268E-05	1.40110E+00	1.22035E-06	0.00000E+00	0.00000E+00
1.40211E+00	5.70415E-05	1.40327E+00	1.17524E-06	0.00000E+00	0.00000E+00
1.40512E+00	5.30179E-05	1.40550E+00	1.13124E-06	0.00000E+00	0.00000E+00
1.40812E+00	4.92887E-05	1.40774E+00	1.08917E-06	0.00000E+00	0.00000E+00
1.41112E+00	4.58211E-05	1.40998E+00	1.04915E-06	0.00000E+00	0.00000E+00
1.41411E+00	4.25968E-05	1.41221E+00	1.01108E-06	0.00000E+00	0.00000E+00
1.41711E+00	3.95990E-05	1.41445E+00	9.74851E-07	0.00000E+00	0.00000E+00
1.42011E+00	3.68119E-05	1.41669E+00	9.40371E-07	0.00000E+00	0.00000E+00
1.42311E+00	3.42206E-05	1.41893E+00	9.07546E-07	0.00000E+00	0.00000E+00
1.42611E+00	3.18116E-05	1.42117E+00	8.76291E-07	0.00000E+00	0.00000E+00
1.42910E+00	2.95721E-05	1.42340E+00	8.46524E-07	0.00000E+00	0.00000E+00
1.43210E+00	2.74902E-05	1.42564E+00	8.18167E-07	0.00000E+00	0.00000E+00
1.43510E+00	2.55549E-05	1.42788E+00	7.91147E-07	0.00000E+00	0.00000E+00
1.43807E+00	2.37723E-05	1.43012E+00	7.65394E-07	0.00000E+00	0.00000E+00
1.44095E+00	2.21590E-05	1.43236E+00	7.40843E-07	0.00000E+00	0.00000E+00
1.44376E+00	2.06963E-05	1.43459E+00	7.17431E-07	0.00000E+00	0.00000E+00
1.44654E+00	1.93427E-05	1.43683E+00	6.95099E-07	0.00000E+00	0.00000E+00
1.44932E+00	1.80778E-05	1.43907E+00	6.73792E-07	0.00000E+00	0.00000E+00
1.45209E+00	1.68959E-05	1.44131E+00	6.53457E-07	0.00000E+00	0.00000E+00
1.45487E+00	1.57914E-05	1.44355E+00	6.34043E-07	0.00000E+00	0.00000E+00
1.45765E+00	1.47594E-05	1.44578E+00	6.15504E-07	0.00000E+00	0.00000E+00
1.46043E+00	1.37950E-05	1.44802E+00	5.97793E-07	0.00000E+00	0.00000E+00
1.46321E+00	1.28938E-05	1.45026E+00	5.80870E-07	0.00000E+00	0.00000E+00
1.46599E+00	1.20517E-05	1.45250E+00	5.64693E-07	0.00000E+00	0.00000E+00
1.46877E+00	1.12649E-05	1.45474E+00	5.49224E-07	0.00000E+00	0.00000E+00
1.47154E+00	1.05296E-05	1.45697E+00	5.34428E-07	0.00000E+00	0.00000E+00
1.47432E+00	9.84248E-06	1.45921E+00	5.20269E-07	0.00000E+00	0.00000E+00
1.47710E+00	9.20044E-06	1.46148E+00	5.06547E-07	0.00000E+00	0.00000E+00
1.47988E+00	8.60047E-06	1.46381E+00	4.93031E-07	0.00000E+00	0.00000E+00
1.48265E+00	8.04179E-06	1.46620E+00	4.79838E-07	0.00000E+00	0.00000E+00
1.48536E+00	7.53086E-06	1.46859E+00	4.67175E-07	0.00000E+00	0.00000E+00
1.48797E+00	7.06854E-06	1.47099E+00	4.55070E-07	0.00000E+00	0.00000E+00
1.49054E+00	6.64149E-06	1.47338E+00	4.43494E-07	0.00000E+00	0.00000E+00
1.49311E+00	6.24045E-06	1.47578E+00	4.32417E-07	0.00000E+00	0.00000E+00
1.49569E+00	5.86386E-06	1.47817E+00	4.21814E-07	0.00000E+00	0.00000E+00
1.49826E+00	5.51022E-06	1.48057E+00	4.11659E-07	0.00000E+00	0.00000E+00
1.50083E+00	5.17814E-06	1.48296E+00	4.01928E-07	0.00000E+00	0.00000E+00
1.50340E+00	4.86632E-06	1.48535E+00	3.92600E-07	0.00000E+00	0.00000E+00
1.50598E+00	4.57351E-06	1.48775E+00	3.83654E-07	0.00000E+00	0.00000E+00
1.50855E+00	4.29856E-06	1.49014E+00	3.75068E-07	0.00000E+00	0.00000E+00
1.51112E+00	4.04038E-06	1.49254E+00	3.66825E-07	0.00000E+00	0.00000E+00
1.51369E+00	3.79795E-06	1.49493E+00	3.58907E-07	0.00000E+00	0.00000E+00
1.51626E+00	3.57032E-06	1.49733E+00	3.51297E-07	0.00000E+00	0.00000E+00
1.51884E+00	3.35656E-06	1.49972E+00	3.43979E-07	0.00000E+00	0.00000E+00
1.52141E+00	3.15585E-06	1.50212E+00	3.36939E-07	0.00000E+00	0.00000E+00
1.52398E+00	2.96738E-06	1.50451E+00	3.30162E-07	0.00000E+00	0.00000E+00
1.52655E+00	2.79040E-06	1.50691E+00	3.23635E-07	0.00000E+00	0.00000E+00
1.52913E+00	2.62422E-06	1.50930E+00	3.17345E-07	0.00000E+00	0.00000E+00
1.53170E+00	2.46817E-06	1.51170E+00	3.11281E-07	0.00000E+00	0.00000E+00
1.53426E+00	2.32248E-06	1.51409E+00	3.05431E-07	0.00000E+00	0.00000E+00
1.53677E+00	2.18803E-06	1.51648E+00	2.99786E-07	0.00000E+00	0.00000E+00
1.53923E+00	2.06384E-06	1.51888E+00	2.94334E-07	0.00000E+00	0.00000E+00
1.54168E+00	1.94762E-06	1.52129E+00	2.89030E-07	0.00000E+00	0.00000E+00
1.54413E+00	1.83816E-06	1.52375E+00	2.83796E-07	0.00000E+00	0.00000E+00
1.54658E+00	1.73506E-06	1.52627E+00	2.78635E-07	0.00000E+00	0.00000E+00
1.54903E+00	1.63794E-06	1.52880E+00	2.73615E-07	0.00000E+00	0.00000E+00
1.55148E+00	1.54646E-06	1.53133E+00	2.68763E-07	0.00000E+00	0.00000E+00
1.55393E+00	1.46028E-06	1.53387E+00	2.64071E-07	0.00000E+00	0.00000E+00
1.55638E+00	1.37911E-06	1.53640E+00	2.59532E-07	0.00000E+00	0.00000E+00
1.55883E+00	1.30264E-06	1.53893E+00	2.55139E-07	0.00000E+00	0.00000E+00
1.56127E+00	1.23061E-06	1.54146E+00	2.50883E-07	0.00000E+00	0.00000E+00
1.56372E+00	1.16274E-06	1.54399E+00	2.46759E-07	0.00000E+00	0.00000E+00
1.56617E+00	1.09881E-06	1.54653E+00	2.42761E-07	0.00000E+00	0.00000E+00
1.56862E+00	1.03858E-06	1.54906E+00	2.38883E-07	0.00000E+00	0.00000E+00
1.57107E+00	9.81827E-07	1.55159E+00	2.35119E-07	0.00000E+00	0.00000E+00
1.57352E+00	9.28357E-07	1.55412E+00	2.31464E-07	0.00000E+00	0.00000E+00
1.57597E+00	8.77975E-07	1.55666E+00	2.27914E-07	0.00000E+00	0.00000E+00
1.57842E+00	8.30502E-07	1.55919E+00	2.24463E-07	0.00000E+00	0.00000E+00
