y	eta	V	G	Z	P	rhoVel2	temperature	Y_AR	Y_N2	Y_A1CO	Y_H2O2	Y_CH	Y_T-CH2	Y_CVCCVCCJVO	Y_CH2CHO	Y_CH2OH	Y_A1-	Y_TXC5H5O	Y_OC6H4O	Y_C2H3CHO	Y_N-C4H5	Y_C5H4CH2	Y_C3H3	Y_S-CH2	Y_A1CHO	Y_A1CH2O	Y_C6H5CYCH2O	Y_C6H5OCH2	Y_C5H4CH3	Y_C5H6	Y_C5H5CH3-1	Y_C3H2	Y_A-C3H4	Y_A1OH	Y_C6H6O-24	Y_CH2CO	Y_HCCO	Y_C2H3	Y_CH4	Y_C2H6	Y_A-C3H5	Y_C3H6	Y_CH3O	Y_C2H2	Y_C5H5	Y_O	Y_A1	Y_HCO	Y_CH2O	Y_HO2	Y_H	Y_C2H4	Y_C2H5	Y_A1O	Y_CH3	Y_OH	Y_CO	Y_C6H5OCH3	Y_CO2	Y_O2	Y_H2	Y_H2O	Y_OC8H7OOH	X_AR	X_N2	X_A1CO	X_H2O2	X_CH	X_T-CH2	X_CVCCVCCJVO	X_CH2CHO	X_CH2OH	X_A1-	X_TXC5H5O	X_OC6H4O	X_C2H3CHO	X_N-C4H5	X_C5H4CH2	X_C3H3	X_S-CH2	X_A1CHO	X_A1CH2O	X_C6H5CYCH2O	X_C6H5OCH2	X_C5H4CH3	X_C5H6	X_C5H5CH3-1	X_C3H2	X_A-C3H4	X_A1OH	X_C6H6O-24	X_CH2CO	X_HCCO	X_C2H3	X_CH4	X_C2H6	X_A-C3H5	X_C3H6	X_CH3O	X_C2H2	X_C5H5	X_O	X_A1	X_HCO	X_CH2O	X_HO2	X_H	X_C2H4	X_C2H5	X_A1O	X_CH3	X_OH	X_CO	X_C6H5OCH3	X_CO2	X_O2	X_H2	X_H2O	X_OC8H7OOH	f	U	velocity	TotEnt	HeatRelease	density	mean_molar_mass	cp	lambda	mu	chi	ProgVar	ProdRateProgVar	ZBilger	ProdRateCO2	ProdRateH2O	ProdRateCO	ProdRateH2
0.00343193	-0.167811	0.0362405	91.8582	0.695848	3951.71	0.0373568	1813.67	0.687409	2.64683e-19	1.40461e-08	4.76225e-10	9.55323e-09	1.27123e-06	1.81631e-10	1.39797e-09	2.17116e-07	0.000341079	5.7696e-10	1.02795e-05	3.67269e-09	1.05405e-06	0.000185545	0.00132131	5.00163e-08	1.33179e-07	7.71054e-13	3.67846e-15	6.09148e-13	1.60278e-06	0.000199097	2.46733e-07	0.000130635	0.000235038	0.000172198	3.83835e-07	4.86939e-05	1.3954e-06	2.51334e-06	0.00672844	0.000113352	3.37351e-06	1.69279e-05	4.18928e-10	0.0093471	9.986e-05	6.06186e-08	0.0161995	6.19173e-07	4.07531e-05	3.96548e-08	4.88297e-06	0.000703686	8.06126e-07	1.88935e-06	0.000443805	1.42474e-05	0.108423	2.32857e-09	0.11186	0.000119474	0.00195798	0.0538577	9e-61	0.599689	3.29203e-19	4.65712e-09	4.87905e-10	2.55748e-08	3.1586e-06	7.806e-11	1.13186e-09	2.43815e-07	0.000154172	2.47961e-10	3.31424e-06	2.28308e-09	6.92049e-07	8.27864e-05	0.00117909	1.24275e-07	4.37373e-08	2.50839e-13	1.19668e-15	1.98168e-13	7.06017e-07	0.000104974	1.07317e-07	0.000119662	0.000204462	6.37687e-05	1.42143e-07	4.037e-05	1.18529e-06	3.23882e-06	0.0146171	0.00013138	2.86262e-06	1.40202e-05	4.70443e-10	0.0125115	5.34666e-05	1.32036e-07	0.0072279	7.43619e-07	4.73009e-05	4.1868e-08	0.000168822	0.000874221	9.66748e-07	7.07242e-07	0.00102878	2.91937e-05	0.134901	7.50469e-10	0.0885787	0.000130116	0.0338473	0.104183	2.06155e-61	3.62405e+28	1.74879	0.154762	-722721	-8.8857e+06	0.234169	34.8502	966.465	0.100515	7.29437e-05	42.4999	0.276099	2.93345	0.701733	-0.756771	-0.65027	3.45402	0.886471
0.00343805	-0.165902	0.0359775	92.0108	0.694509	3951.71	0.0373568	1820.06	0.686675	2.66144e-19	1.40091e-08	4.86284e-10	1.06366e-08	1.354e-06	1.69497e-10	1.41903e-09	2.29716e-07	0.000347191	5.35234e-10	1.02593e-05	3.44907e-09	1.00474e-06	0.000173054	0.00133437	5.37659e-08	1.21876e-07	7.9658e-13	3.84017e-15	6.27066e-13	1.41636e-06	0.000176404	2.10865e-07	0.000134866	0.000230672	0.000153455	3.37502e-07	4.90276e-05	1.46247e-06	2.56088e-06	0.00658419	0.000107239	3.24266e-06	1.6133e-05	4.48402e-10	0.00933281	9.0058e-05	6.43759e-08	0.0157739	6.56543e-07	4.18659e-05	4.10442e-08	5.10332e-06	0.000689496	8.03805e-07	1.74253e-06	0.000452273	1.5161e-05	0.108846	2.05552e-09	0.112535	0.000121441	0.00196231	0.0541283	9e-61	0.598757	3.30859e-19	4.64259e-09	4.97967e-10	2.84612e-08	3.36263e-06	7.28094e-11	1.14835e-09	2.57838e-07	0.000156859	2.29916e-10	3.30613e-06	2.14303e-09	6.59352e-07	7.71759e-05	0.00119016	1.33526e-07	4.00058e-08	2.59017e-13	1.24868e-15	2.03898e-13	6.23597e-07	9.2964e-05	9.16717e-08	0.000123478	0.000200566	5.68e-05	1.24923e-07	4.06269e-05	1.24165e-06	3.29847e-06	0.0142968	0.000124235	2.75024e-06	1.33553e-05	5.03297e-10	0.0124863	4.8195e-05	1.40151e-07	0.00703458	7.88115e-07	4.85687e-05	4.33139e-08	0.000176354	0.000856174	9.63494e-07	6.51967e-07	0.0010479	3.10506e-05	0.13536	6.62147e-10	0.0890696	0.000132193	0.0339056	0.104655	2.06054e-61	3.59775e+28	1.7517	0.154255	-728046	-7.67346e+06	0.233234	34.8333	966.292	0.100844	7.31225e-05	42.7047	0.277471	2.99238	0.700031	-0.829114	-0.688993	3.59314	0.917345
0.0034442	-0.163995	0.0357144	92.1628	0.693168	3951.71	0.0373568	1826.46	0.685938	2.67611e-19	1.39598e-08	4.97078e-10	1.18483e-08	1.44217e-06	1.57966e-10	1.44154e-09	2.43098e-07	0.000353058	4.95878e-10	1.02366e-05	3.2469e-09	9.56885e-07	0.000161515	0.00134704	5.77969e-08	1.12913e-07	8.22184e-13	4.00503e-15	6.44894e-13	1.25111e-06	0.00015583	1.79776e-07	0.000139175	0.000226209	0.000136658	2.96877e-07	4.93606e-05	1.53345e-06	2.60989e-06	0.00643975	0.000101426	3.11714e-06	1.5358e-05	4.80095e-10	0.00931645	8.10624e-05	6.84482e-08	0.0153431	6.96428e-07	4.30052e-05	4.25038e-08	5.33616e-06	0.000675191	8.01818e-07	1.60944e-06	0.000460729	1.61398e-05	0.109268	1.81695e-09	0.113212	0.00012348	0.00196656	0.0543999	9e-61	0.597824	3.32521e-19	4.62399e-09	5.08773e-10	3.16881e-08	3.57986e-06	6.78236e-11	1.166e-09	2.72726e-07	0.000159432	2.12908e-10	3.2972e-06	2.01643e-09	6.27643e-07	7.19946e-05	0.00120088	1.43468e-07	3.70456e-08	2.67213e-13	1.30165e-15	2.09593e-13	5.50574e-07	8.20817e-05	7.81183e-08	0.00012736	0.00019659	5.05583e-05	1.09833e-07	4.08829e-05	1.30128e-06	3.35996e-06	0.0139764	0.000117443	2.6425e-06	1.27076e-05	5.38609e-10	0.0124583	4.33599e-05	1.48945e-07	0.00683912	8.35588e-07	4.98663e-05	4.48323e-08	0.000184311	0.000838005	9.60647e-07	6.01878e-07	0.00106697	3.30391e-05	0.13582	5.85011e-10	0.0895625	0.000134348	0.0339625	0.105129	2.05954e-61	3.57144e+28	1.75459	0.15374	-733420	-6.51695e+06	0.232304	34.8164	966.115	0.101173	7.33017e-05	42.9086	0.278847	3.06211	0.698323	-0.90792	-0.729596	3.74897	0.950657
0.00345036	-0.162092	0.0354512	92.3143	0.691825	3951.71	0.0373568	1832.87	0.6852	2.69082e-19	1.38977e-08	5.08654e-10	1.32041e-08	1.53607e-06	1.47059e-10	1.46562e-09	2.57314e-07	0.000358651	4.58914e-10	1.02112e-05	3.06405e-09	9.10688e-07	0.00015087	0.00135929	6.21301e-08	1.05723e-07	8.47753e-13	4.17253e-15	6.62547e-13	1.1051e-06	0.000137249	1.52923e-07	0.000143553	0.000221656	0.000121657	2.61364e-07	4.96926e-05	1.60861e-06	2.66044e-06	0.00629517	9.59007e-05	2.99692e-06	1.46037e-05	5.14178e-10	0.00929798	7.28397e-05	7.2871e-08	0.0149076	7.39001e-07	4.4171e-05	4.4037e-08	5.58228e-06	0.000660786	8.00156e-07	1.48928e-06	0.000469162	1.71888e-05	0.10969	1.60892e-09	0.113893	0.000125595	0.00197072	0.0546726	9e-61	0.596892	3.34187e-19	4.60122e-09	5.20371e-10	3.5297e-08	3.8111e-06	6.31099e-11	1.1849e-09	2.88535e-07	0.000161879	1.96942e-10	3.28743e-06	1.90195e-09	5.97052e-07	6.72171e-05	0.00121121	1.54149e-07	3.46701e-08	2.7539e-13	1.35543e-15	2.15226e-13	4.86083e-07	7.22593e-05	6.64176e-08	0.000131304	0.00019254	4.49868e-05	9.66479e-08	4.1138e-05	1.3644e-06	3.42339e-06	0.013656	0.000110992	2.53936e-06	1.20776e-05	5.76566e-10	0.0124276	3.89428e-05	1.58492e-07	0.00664178	8.86239e-07	5.11933e-05	4.64271e-08	0.000192719	0.000819729	9.58192e-07	5.56671e-07	0.00108598	3.51694e-05	0.136278	5.17782e-10	0.0900574	0.000136582	0.0340179	0.105605	2.05855e-61	3.54513e+28	1.75748	0.153217	-738842	-5.43371e+06	0.231379	34.7995	965.933	0.101504	7.34813e-05	43.1117	0.280226	3.1434	0.696609	-0.993728	-0.772193	3.92277	0.986549
0.00345653	-0.160191	0.0351881	92.4652	0.69048	3951.71	0.0373568	1839.3	0.684459	2.70558e-19	1.38226e-08	5.21069e-10	1.47218e-08	1.63607e-06	1.36785e-10	1.49139e-09	2.7242e-07	0.000363939	4.24336e-10	1.01831e-05	2.89856e-09	8.66318e-07	0.00014106	0.00137109	6.67883e-08	9.98605e-08	8.73172e-13	4.34209e-15	6.7994e-13	9.76455e-07	0.00012053	1.29803e-07	0.000147996	0.000217018	0.000108303	2.30401e-07	5.00236e-05	1.68823e-06	2.71263e-06	0.00615047	9.06524e-05	2.88189e-06	1.38705e-05	5.50841e-10	0.00927739	6.53524e-05	7.76851e-08	0.0144679	7.84453e-07	4.53631e-05	4.56479e-08	5.84258e-06	0.000646292	7.98803e-07	1.38121e-06	0.000477564	1.83138e-05	0.110111	1.42783e-09	0.114577	0.000127788	0.00197479	0.0549463	9e-61	0.595959	3.35858e-19	4.57415e-09	5.32815e-10	3.93351e-08	4.05725e-06	5.86727e-11	1.20515e-09	3.05327e-07	0.000164187	1.82015e-10	3.2768e-06	1.79836e-09	5.67689e-07	6.28165e-05	0.00122114	1.65627e-07	3.27317e-08	2.8351e-13	1.40983e-15	2.2077e-13	4.29291e-07	6.34264e-05	5.63492e-08	0.000135303	0.00018842	4.00294e-05	8.51574e-08	4.13921e-05	1.43125e-06	3.48885e-06	0.0133356	0.000104867	2.44071e-06	1.14657e-05	6.1738e-10	0.0123941	3.4923e-05	1.68881e-07	0.00644278	9.40294e-07	5.25496e-05	4.81023e-08	0.000201608	0.000801362	9.5611e-07	5.16029e-07	0.0011049	3.74532e-05	0.136736	4.59281e-10	0.0905542	0.000138901	0.0340717	0.106082	2.05756e-61	3.51881e+28	1.76035	0.152687	-744313	-4.43978e+06	0.230459	34.7828	965.747	0.101835	7.36612e-05	43.3139	0.281609	3.23705	0.69489	-1.08713	-0.816916	4.11592	1.02517
0.00346272	-0.158293	0.0349249	92.6155	0.689134	3951.71	0.0373568	1845.74	0.683717	2.72038e-19	1.37341e-08	5.34383e-10	1.64215e-08	1.74257e-06	1.27152e-10	1.51899e-09	2.88478e-07	0.00036889	3.92125e-10	1.01521e-05	2.74867e-09	8.23923e-07	0.000132028	0.00138241	7.17959e-08	9.4976e-08	8.98318e-13	4.51311e-15	6.9698e-13	8.63425e-07	0.000105543	1.09964e-07	0.000152498	0.000212302	9.64529e-05	2.03475e-07	5.03537e-05	1.77266e-06	2.76652e-06	0.0060057	8.56685e-05	2.77193e-06	1.31591e-05	5.90289e-10	0.00925464	5.85608e-05	8.29374e-08	0.0140245	8.32988e-07	4.65815e-05	4.73406e-08	6.11802e-06	0.00063172	7.97738e-07	1.28441e-06	0.000485925	1.9521e-05	0.110533	1.2704e-09	0.115263	0.000130065	0.00197876	0.0552211	9e-61	0.595027	3.37534e-19	4.54266e-09	5.46166e-10	4.38556e-08	4.31929e-06	5.45143e-11	1.22686e-09	3.23169e-07	0.000166341	1.68117e-10	3.26527e-06	1.70455e-09	5.39648e-07	5.87659e-05	0.00123063	1.7796e-07	3.11158e-08	2.91535e-13	1.46466e-15	2.26194e-13	3.79416e-07	5.55131e-05	4.77135e-08	0.000139351	0.000184237	3.56323e-05	7.51693e-08	4.16452e-05	1.5021e-06	3.55646e-06	0.0130155	9.9054e-05	2.34646e-06	1.08724e-05	6.61276e-10	0.0123578	3.12787e-05	1.80213e-07	0.00624235	9.97991e-07	5.39351e-05	4.9862e-08	0.000211011	0.000782918	9.54377e-07	4.79634e-07	0.0011237	3.9903e-05	0.137193	4.08444e-10	0.091053	0.000141307	0.0341238	0.106562	2.05657e-61	3.49249e+28	1.76321	0.152148	-749835	-3.54962e+06	0.229545	34.766	965.557	0.102167	7.38415e-05	43.5152	0.282996	3.34386	0.693164	-1.18877	-0.863902	4.32985	1.06668
0.00346893	-0.156398	0.0346616	92.7653	0.687787	3951.71	0.0373568	1852.19	0.682972	2.73523e-19	1.36317e-08	5.4866e-10	1.8326e-08	1.85598e-06	1.1816e-10	1.54857e-09	3.05551e-07	0.000373471	3.6225e-10	1.01183e-05	2.61281e-09	7.83629e-07	0.000123714	0.00139321	7.71789e-08	9.08037e-08	9.2306e-13	4.68489e-15	7.13569e-13	7.64375e-07	9.21609e-05	9.29939e-08	0.000157048	0.000207513	8.59699e-05	1.80118e-07	5.06828e-05	1.8622e-06	2.82219e-06	0.0058609	8.09371e-05	2.6669e-06	1.24696e-05	6.32742e-10	0.0092297	5.24247e-05	8.86811e-08	0.0135781	8.84817e-07	4.78261e-05	4.91193e-08	6.40959e-06	0.000617083	7.96936e-07	1.19806e-06	0.000494232	2.08174e-05	0.110954	1.13368e-09	0.115953	0.000132428	0.00198263	0.0554969	9e-61	0.594095	3.39214e-19	4.50664e-09	5.60489e-10	4.89182e-08	4.59819e-06	5.06352e-11	1.25016e-09	3.42132e-07	0.000168326	1.55234e-10	3.25283e-06	1.61952e-09	5.13012e-07	5.50391e-05	0.00123965	1.91211e-07	2.97346e-08	2.99421e-13	1.51968e-15	2.31467e-13	3.3573e-07	4.84513e-05	4.03311e-08	0.00014344	0.000179995	3.17444e-05	6.65085e-08	4.18974e-05	1.57723e-06	3.6263e-06	0.0126956	9.35386e-05	2.25647e-06	1.02978e-05	7.08495e-10	0.0123186	2.79878e-05	1.92601e-07	0.00604073	1.05958e-06	5.53496e-05	5.17107e-08	0.000220962	0.000764411	9.52961e-07	4.47173e-07	0.00114236	4.25324e-05	0.13765	3.64313e-10	0.0915539	0.000143806	0.0341743	0.107043	2.05558e-61	3.46616e+28	1.76606	0.151602	-755409	-2.77583e+06	0.228635	34.7494	965.364	0.1025	7.40221e-05	43.7156	0.284386	3.46463	0.691433	-1.29931	-0.913294	4.56602	1.11121
0.00347515	-0.154505	0.0343983	92.9144	0.686438	3951.71	0.0373568	1858.66	0.682226	2.75013e-19	1.35151e-08	5.63972e-10	2.04602e-08	1.97672e-06	1.09809e-10	1.58028e-09	3.23706e-07	0.000377647	3.34668e-10	1.00815e-05	2.48954e-09	7.4554e-07	0.000116063	0.00140343	8.29643e-08	8.71426e-08	9.47254e-13	4.85665e-15	7.29603e-13	6.7779e-07	8.02598e-05	7.85272e-08	0.000161639	0.000202657	7.67252e-05	1.59903e-07	5.1011e-05	1.95724e-06	2.8797e-06	0.0057161	7.64467e-05	2.56662e-06	1.18025e-05	6.78434e-10	0.00920254	4.69029e-05	9.49767e-08	0.013129	9.4016e-07	4.90965e-05	5.09883e-08	6.71833e-06	0.000602392	7.96367e-07	1.12134e-06	0.000502472	2.221e-05	0.111374	1.01503e-09	0.116645	0.000134881	0.0019864	0.0557738	9e-61	0.593163	3.40899e-19	4.46596e-09	5.75858e-10	5.45892e-08	4.89498e-06	4.7034e-11	1.27515e-09	3.62288e-07	0.000170127	1.43346e-10	3.23945e-06	1.54238e-09	4.87843e-07	5.16104e-05	0.00124814	2.05446e-07	2.85221e-08	3.07123e-13	1.57464e-15	2.36555e-13	2.97558e-07	4.21745e-05	3.40407e-08	0.000147563	0.000175699	2.83173e-05	5.9016e-08	4.21486e-05	1.65693e-06	3.69843e-06	0.0123761	8.83069e-05	2.17059e-06	9.74229e-06	7.59294e-10	0.0122765	2.5028e-05	2.06176e-07	0.00583818	1.12532e-06	5.67928e-05	5.36527e-08	0.000231495	0.000745858	9.51827e-07	4.18339e-07	0.00116085	4.53562e-05	0.138106	3.26031e-10	0.0920569	0.0001464	0.0342229	0.107526	2.0546e-61	3.43983e+28	1.7689	0.151048	-761034	-2.12878e+06	0.227731	34.7329	965.167	0.102833	7.4203e-05	43.9152	0.285779	3.60018	0.689696	-1.41947	-0.965236	4.82598	1.15891
0.00348139	-0.152616	0.034135	93.063	0.685088	3951.71	0.0373568	1865.14	0.681477	2.76507e-19	1.33839e-08	5.80398e-10	2.28525e-08	2.10521e-06	1.02092e-10	1.61429e-09	3.43012e-07	0.000381382	3.09325e-10	1.00416e-05	2.37758e-09	7.09732e-07	0.000109018	0.001413	8.91807e-08	8.38435e-08	9.7075e-13	5.02753e-15	7.4497e-13	6.02269e-07	6.97192e-05	6.62344e-08	0.000166258	0.00019774	6.8597e-05	1.42445e-07	5.13383e-05	2.05814e-06	2.93909e-06	0.00557139	7.21857e-05	2.47093e-06	1.11581e-05	7.2761e-10	0.00917313	4.1954e-05	1.01893e-07	0.0126781	9.99243e-07	5.03924e-05	5.29517e-08	7.04532e-06	0.00058766	7.95996e-07	1.05346e-06	0.000510631	2.37069e-05	0.111794	9.12113e-10	0.117341	0.000137429	0.00199006	0.0560517	9e-61	0.592231	3.42589e-19	4.42052e-09	5.92348e-10	6.09431e-08	5.2107e-06	4.37077e-11	1.30197e-09	3.83713e-07	0.000171728	1.32429e-10	3.22511e-06	1.47232e-09	4.64192e-07	4.84548e-05	0.00125607	2.20735e-07	2.74293e-08	3.14592e-13	1.62927e-15	2.41423e-13	2.64278e-07	3.66183e-05	2.86983e-08	0.000151708	0.000171355	2.53054e-05	5.2548e-08	4.23989e-05	1.74152e-06	3.77291e-06	0.012057	8.33453e-05	2.08867e-06	9.20596e-06	8.13946e-10	0.0122314	2.23766e-05	2.21085e-07	0.00563497	1.19547e-06	5.82642e-05	5.56923e-08	0.000242647	0.000727272	9.50933e-07	3.9283e-07	0.00117915	4.83901e-05	0.13856	2.92833e-10	0.092562	0.000149095	0.0342696	0.10801	2.05363e-61	3.4135e+28	1.77173	0.150486	-766712	-1.61629e+06	0.226832	34.7164	964.968	0.103167	7.43841e-05	44.1137	0.287176	3.75133	0.687954	-1.55001	-1.01987	5.1113	1.20992
0.00348764	-0.150729	0.0338717	93.2109	0.683737	3951.71	0.0373568	1871.63	0.680727	2.78006e-19	1.32378e-08	5.98021e-10	2.55342e-08	2.2419e-06	9.49982e-11	1.65076e-09	3.6354e-07	0.000384639	2.86158e-10	9.99859e-06	2.27578e-09	6.76256e-07	0.000102526	0.00142188	9.58576e-08	8.07972e-08	9.93386e-13	5.19658e-15	7.59554e-13	5.36525e-07	6.04225e-05	5.5822e-08	0.000170893	0.00019277	6.14703e-05	1.27397e-07	5.16648e-05	2.16531e-06	3.00038e-06	0.0054268	6.8143e-05	2.37963e-06	1.05364e-05	7.80532e-10	0.00914142	3.75364e-05	1.09509e-07	0.0122258	1.0623e-06	5.17133e-05	5.50139e-08	7.39167e-06	0.0005729	7.95782e-07	9.93657e-07	0.000518692	2.53166e-05	0.112212	8.22811e-10	0.11804	0.000140076	0.00199359	0.0563307	9e-61	0.591299	3.44283e-19	4.37021e-09	6.10046e-10	6.80624e-08	5.54642e-06	4.06516e-11	1.33076e-09	4.06484e-07	0.000173112	1.22453e-10	3.20978e-06	1.40861e-09	4.42089e-07	4.55481e-05	0.00126336	2.3715e-07	2.64203e-08	3.21775e-13	1.68327e-15	2.46033e-13	2.35318e-07	3.17205e-05	2.41753e-08	0.000155864	0.000166969	2.26657e-05	4.69747e-08	4.26484e-05	1.83134e-06	3.84977e-06	0.0117386	7.86405e-05	2.01054e-06	8.68897e-06	8.72735e-10	0.0121834	2.0011e-05	2.37497e-07	0.0054314	1.27031e-06	5.97632e-05	5.7834e-08	0.000254456	0.000708672	9.50229e-07	3.70353e-07	0.0011972	5.16513e-05	0.139014	2.64039e-10	0.0930691	0.000151894	0.0343144	0.108497	2.05266e-61	3.38718e+28	1.77455	0.149916	-772443	-1.24332e+06	0.225939	34.7	964.766	0.103502	7.45655e-05	44.3114	0.288576	3.91889	0.686207	-1.69169	-1.07736	5.42359	1.26435
0.0034939	-0.148846	0.0336085	93.3581	0.682385	3951.71	0.0373568	1878.13	0.679974	2.79508e-19	1.30766e-08	6.16932e-10	2.85396e-08	2.38722e-06	8.85154e-11	1.68986e-09	3.85359e-07	0.00038738	2.65094e-10	9.95238e-06	2.18309e-09	6.4514e-07	9.65382e-05	0.00142996	1.03025e-07	7.79257e-08	1.01499e-12	5.36277e-15	7.73231e-13	4.79387e-07	5.22587e-05	4.70303e-08	0.000175529	0.000187752	5.52388e-05	1.14449e-07	5.19905e-05	2.27916e-06	3.06358e-06	0.00528246	6.43082e-05	2.29252e-06	9.93781e-06	8.37466e-10	0.00910738	3.36095e-05	1.17912e-07	0.011773	1.12956e-06	5.30583e-05	5.71787e-08	7.75852e-06	0.000558128	7.9568e-07	9.41178e-07	0.000526636	2.70478e-05	0.11263	7.45278e-10	0.118741	0.000142825	0.001997	0.0566106	9e-61	0.590368	3.45981e-19	4.31496e-09	6.29043e-10	7.60377e-08	5.90315e-06	3.78597e-11	1.36165e-09	4.30679e-07	0.000174264	1.13386e-10	3.19344e-06	1.35061e-09	4.2155e-07	4.28676e-05	0.00126994	2.54762e-07	2.54693e-08	3.28619e-13	1.73628e-15	2.50346e-13	2.10159e-07	2.74218e-05	2.03583e-08	0.000160017	0.000162547	2.03584e-05	4.21804e-08	4.28972e-05	1.92673e-06	3.92901e-06	0.011421	7.41802e-05	1.93604e-06	8.19147e-06	9.35956e-10	0.0121324	1.79091e-05	2.55603e-07	0.00522779	1.3501e-06	6.12888e-05	6.00816e-08	0.000266959	0.000690075	9.49662e-07	3.50629e-07	0.00121496	5.51576e-05	0.139465	2.39046e-10	0.0935783	0.000154803	0.0343569	0.108985	2.0517e-61	3.36085e+28	1.77735	0.149337	-778226	-1.01176e+06	0.225051	34.6837	964.563	0.103837	7.47471e-05	44.508	0.289978	4.10365	0.684455	-1.84534	-1.13782	5.76448	1.32232
0.00350017	-0.146969	0.0333457	93.5046	0.681033	3951.71	0.0373568	1884.64	0.67922	2.81012e-19	1.29001e-08	6.37216e-10	3.19042e-08	2.54146e-06	8.26302e-11	1.73176e-09	4.08524e-07	0.000389567	2.46063e-10	9.90294e-06	2.09863e-09	6.16401e-07	9.10082e-05	0.00143717	1.10707e-07	7.51753e-08	1.03537e-12	5.52484e-15	7.85866e-13	4.29817e-07	4.51257e-05	3.96337e-08	0.000180145	0.000182699	4.98061e-05	1.03327e-07	5.23152e-05	2.40004e-06	3.1286e-06	0.00513854	6.06736e-05	2.20944e-06	9.36269e-06	8.98648e-10	0.00907098	3.01349e-05	1.27198e-07	0.0113208	1.20119e-06	5.44254e-05	5.94483e-08	8.14672e-06	0.000543368	7.95641e-07	8.95338e-07	0.000534436	2.89089e-05	0.113046	6.77914e-10	0.119445	0.000145678	0.00200028	0.0568912	9e-61	0.589439	3.47681e-19	4.25474e-09	6.49422e-10	8.49625e-08	6.28165e-06	3.53261e-11	1.39476e-09	4.56356e-07	0.000175166	1.05197e-10	3.1761e-06	1.29775e-09	4.02584e-07	4.03933e-05	0.00127575	2.73632e-07	2.4559e-08	3.3506e-13	1.78792e-15	2.54318e-13	1.8834e-07	2.36679e-05	1.71485e-08	0.000164149	0.000158098	1.83476e-05	3.80637e-08	4.3145e-05	2.02797e-06	4.01054e-06	0.0111046	6.99551e-05	1.86501e-06	7.71381e-06	1.00387e-09	0.0120782	1.60502e-05	2.75602e-07	0.00502463	1.43505e-06	6.28388e-05	6.24373e-08	0.000280186	0.000671513	9.49172e-07	3.33396e-07	0.00123238	5.89253e-05	0.139915	2.17338e-10	0.094089	0.000157822	0.0343972	0.109474	2.05074e-61	3.33457e+28	1.78014	0.148751	-784056	-920103	0.22417	34.6676	964.359	0.104173	7.49287e-05	44.7034	0.291382	4.30622	0.682701	-2.01165	-1.20135	6.13533	1.38389
0.00350643	-0.145101	0.0330837	93.6498	0.679686	3951.71	0.0373568	1891.13	0.678466	2.82515e-19	1.27087e-08	6.58928e-10	3.56608e-08	2.70469e-06	7.73313e-11	1.77653e-09	4.33051e-07	0.000391161	2.29004e-10	9.85035e-06	2.02168e-09	5.90058e-07	8.59004e-05	0.0014434	1.18917e-07	7.25132e-08	1.0543e-12	5.6813e-15	7.97311e-13	3.86918e-07	3.89319e-05	3.34384e-08	0.000184714	0.000177626	4.50874e-05	9.37985e-08	5.26383e-05	2.52812e-06	3.19528e-06	0.00499545	5.72357e-05	2.13034e-06	8.81216e-06	9.64215e-10	0.00903228	2.70783e-05	1.37455e-07	0.0108708	1.27726e-06	5.58107e-05	6.18211e-08	8.55652e-06	0.000528667	7.95608e-07	8.55508e-07	0.000542054	3.09054e-05	0.113459	6.1937e-10	0.120149	0.000148634	0.0020034	0.0571717	9e-61	0.588514	3.4938e-19	4.18967e-09	6.7124e-10	9.49227e-08	6.68201e-06	3.30454e-11	1.43016e-09	4.83532e-07	0.000175803	9.78589e-11	3.15778e-06	1.24959e-09	3.85201e-07	3.81086e-05	0.00128069	2.93789e-07	2.36784e-08	3.41028e-13	1.83771e-15	2.57903e-13	1.69464e-07	2.04099e-05	1.44612e-08	0.000168234	0.000153637	1.66017e-05	3.45377e-08	4.33914e-05	2.13521e-06	4.09412e-06	0.0107904	6.59609e-05	1.79741e-06	7.25689e-06	1.07661e-09	0.0120212	1.44155e-05	2.9769e-07	0.00482269	1.52523e-06	6.44086e-05	6.48994e-08	0.000294144	0.000653043	9.48695e-07	3.18418e-07	0.00124937	6.29657e-05	0.140362	1.98478e-10	0.0946002	0.00016095	0.0344351	0.109963	2.0498e-61	3.30837e+28	1.7829	0.14816	-789920	-962752	0.223298	34.6516	964.155	0.104508	7.51098e-05	44.8971	0.292783	4.52686	0.680949	-2.19105	-1.26791	6.53686	1.44897
